typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
2679,654,Scourge Rage Heavy Assault Missile,"A kinetic warhead designed for use with heavy assault launchers. Heavy assault missiles can be fired at a greater rate than heavy missiles, at the expense of effective range.

This modified version of the Scourge Heavy Assault Missile packs a considerably stronger punch, but as a result is heavier and slower. This makes it very effective against larger targets, but markedly less effective against smaller and more agile targets.",700.0000000000,0.0150000000,0E-10,5000,None,126160.0000,1,973,3234,None,20055
2680,166,Scourge Rage Heavy Assault Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,3234,None,0
2681,283,Group of VIPs,"Very important people. Business executives, politicians, diplomats and game designers.",50000.0000000000,50.0000000000,0E-10,1,None,None,1,None,2538,None,0
2682,314,Large Crates of Galeptos Medicine,"Galeptos is a rare type of medicine developed by the famous Gallentean scientist, Darven Galeptos. It is produced from a blend of organic and chemical material, used to cure a rare and deadly viral infection which has been creeping up more frequently as of late.  

Rumor has it that Galeptos manufactured the virus himself, then sold the cure for billions of ISK. Of course his corporation, Galeptos Medicines, steadfastly denies any such ""unfounded"" accusations and has threatened legal action to anyone who mentions it in public.",1000000.0000000000,1000.0000000000,0E-10,1,None,None,1,None,28,None,0
2683,314,Large Crates of Guidance Systems,An electrical device used in targeting systems and tracking computers.,1000000.0000000000,1000.0000000000,0E-10,1,None,None,1,None,1361,None,0
2684,314,Large Crates of Harroule Dryweed,"Grown on a terrestrial world in the Harroule system, the Dryweed plant has fragile, yellowish leaves that burn very slowly, giving off a pleasant vapor that is known to have a soothing effect when inhaled.",400000.0000000000,400.0000000000,0E-10,1,None,None,1,None,1171,None,1171
2685,314,Large Crates of Holoreels,"Holo-Vid reels are the most common type of personal entertainment there is. From interactive gaming to erotic motion pictures, these reels can contain hundreds of titles each.",100000.0000000000,500.0000000000,0E-10,1,None,250.0000,1,None,1177,None,0
2686,314,Large Crates of Liparer Cheese,"Due to the unique properties of the Liparer system's terrestrial worlds, animals raised there have very low body fat, resulting in relatively bland but far healthier dairy products.",1000000.0000000000,1000.0000000000,0E-10,1,None,None,1,None,1171,None,1171
2687,314,Large Crates of Mechanical Parts,"These basic elements of all mechanical hardware can come in virtually any shape and size, although composite or modular functionality is highly advantageous in today's competitive market. Factories and manufacturers take these parts and assemble them into finished products, which are then sold on the market.",1000000.0000000000,1000.0000000000,0E-10,1,None,None,1,None,1186,None,0
2688,314,Large Crates of Mono-Cell Batteries,"Although they're a relatively old design, mono-cell batteries are still a reliable method of storing electricity in bulk, specifically designed for long-term use in stations or planetary vehicles.",800000.0000000000,800.0000000000,0E-10,1,None,None,1,None,1184,None,0
2689,314,Large Crates of Oxygen,"Oxygen is a commodity in constant demand. While most stations have their own supply units, smaller depots and space crafts rely on imports.",700000.0000000000,700.0000000000,0E-10,1,None,None,1,None,1183,None,0
2690,314,Large Crates of Planetary Vehicles,"Tracked, wheeled and hover vehicles used within planetary atmosphere for personal and business use.",400000.0000000000,400.0000000000,0E-10,1,None,None,1,None,1367,None,0
2691,314,Large Crates of Polytextiles,This synthetic fabric is used for clothing as well as makeshift shelters on hard-climate colonies.,500000.0000000000,500.0000000000,0E-10,1,None,None,1,None,1189,None,0
2692,314,Large Crates of Protein Delicacies,"Protein Delicacies are cheap and nutritious food products manufactured by one of the Caldari mega corporations, Sukuuvestaa. It comes in many flavors and tastes delicious. Despite its cheap price and abundance it is favored by many gourmet chefs in some of the finest restaurants around for its rich, earthy flavor and fragrance.",700000.0000000000,700.0000000000,0E-10,1,None,None,1,None,1171,None,1171
2693,314,Large Crates of Reports,"These encoded reports may mean little to the untrained eye, but can prove valuable to the relevant institution.",400000.0000000000,400.0000000000,0E-10,1,None,None,1,None,1192,None,0
2694,314,Large Crates of Small Arms,"Personal weapons and armaments, used both for warfare and personal security.",600000.0000000000,600.0000000000,0E-10,1,None,None,1,None,1366,None,0
2695,314,Large Crates of Soil,Fertile soil rich with nutrients is very sought after by agricultural corporations and colonists on worlds with short biological history.,500000.0000000000,500.0000000000,0E-10,1,None,None,1,None,1181,None,0
2696,314,Large Crates of Spirits,Alcoholic beverages made by distilling a fermented mash of grains.,250000.0000000000,600.0000000000,0E-10,1,None,455.0000,1,None,1369,None,0
2697,314,Large Crates of Synthetic Oil,"Since original oil can be harvested only from a world with a long biological history, synthetic oil has become frequently produced in laboratories all over known space.",600000.0000000000,600.0000000000,0E-10,1,None,None,1,None,1187,None,0
2698,314,Large Crates of Vitoc,"The Vitoc booster has become more than a simple strategy by the Amarrians in controling their slaves. With the Vitoc method, slaves are injected with a toxic chemical substance that is fatal unless the recipient receives a constant supply of an antidote. The method first appeared a few centuries ago when the Amarrians started manning some of their space ships with slaves. As space crew the slaves had to be cajoled into doing complex, often independent work, making older methods of slave control undesirable. Although the more conventional ways of subduing slaves with force (actual or threat of) are still widely used in other forced labor areas, the Vitoc method has proven itself admirably for the fleet.",700000.0000000000,700.0000000000,0E-10,1,None,None,1,None,1207,None,0
2699,283,Large Group of Civilians,Civilians are a group of people who follow the pursuits of civil life.,500000.0000000000,500.0000000000,0E-10,1,None,None,1,None,2536,None,0
2700,283,Large Group of Exotic Dancers,"Exotic dancing is considered an art form, even though not everyone might agree. Exposing the flesh in public places may be perfectly acceptable within the Federation, but in the Amarr Empire it's considered a grave sin and a sign of serious deviancy.",400000.0000000000,400.0000000000,0E-10,1,None,None,1,None,2543,None,0
2701,283,Large Group of Genetically Enhanced Livestock,"Livestock are domestic animals raised for home use or for profit, whether it be for their meat or dairy products.  This particular breed of livestock has been genetically enhanced using the very latest technology.",1000000.0000000000,1000.0000000000,0E-10,1,None,None,1,None,2551,None,0
2702,283,Large Group of Homeless,"In most societies there are those who, for various reasons, live a life considered below the living standards of the normal citizen. These people are sometimes called tramps, beggars, drifters, vagabonds or homeless. They are especially common in the ultra-capitalistic Caldari State, but are also found elsewhere in most parts of the galaxy.",60000.0000000000,400.0000000000,0E-10,1,None,None,1,None,2542,None,0
2703,283,Large Group of Kameiras,"An elite type of foot soldier, originally bred from Minmatar slaves by the Amarr Empire. Raised from birth to become soldiers, they serve the Empire, Khanid Kingdom and Ammatar well, although always kept on a tight leash.",700000.0000000000,700.0000000000,0E-10,1,None,None,1,None,2549,None,0
